,BA,,,,Nividia,,,0, .IXIC,,,,GE,,,, NOK,,,,,36526,45809
Date,High,5-day Average,20-day Average,Porportional Diffrence,High,5-day Average,20-day Average,Porportional Diffrence,High,5-day Average,20-day Average,Porportional Diffrence,High,5-day Average,20-day Average,Porportional Diffrence,High,5-day Average,20-day Average,Porportional Diffrence,,,
28/03/2016, $132.73 ,127.728,135.9202381,0.061721074, $0.91 ,0.81498,0.8036,-0.012556549," $4,917.09 ",4693.4678,4858.994048,0.033663478, $153.39 ,145.00106,145.792319,0.00515862, $6.07 ,6.182,6.85047619,0.110127873,,,
04/04/2016, $130.02 ,130.384,135.0888095,0.036185276, $0.92 ,0.8335,0.809719048,-0.025961738," $4,921.51 ",4750.8932,4848.902286,0.019914434, $151.76 ,146.56124,145.976919,-0.003850329, $6.04 ,6.168,6.782380952,0.101718701,,,
11/04/2016, $131.95 ,131.942,134.2014238,0.017123346, $0.94 ,0.85418,0.816728571,-0.039990847," $4,961.30 ",4810.541,4841.704286,0.006281274, $148.84 ,148.94458,146.0019857,-0.019770278, $6.20 ,6.138,6.725238095,0.094715822,,,
18/04/2016, $133.85 ,133.23198,133.4466619,0.001603899, $0.93 ,0.87208,0.823309524,-0.052469582," $4,969.32 ",4845.5132,4833.845762,-0.002347894, $150.04 ,150.01662,146.1113762,-0.026028747, $6.31 ,6.108,6.673333333,0.089593238,,,
25/04/2016, $137.89 ,133.06598,132.8985667,-0.001214108, $0.93 ,0.89642,0.8275,-0.073845494," $4,915.00 ",4888.0148,4821.380524,-0.013557324, $149.41 ,150.51434,146.2709048,-0.028400596, $5.98 ,6.118,6.601904762,0.080920529,,,
02/05/2016, $135.00 ,133.28798,132.2080905,-0.007999182, $0.91 ,0.91106,0.830438095,-0.089035787," $4,821.57 ",4920.9632,4806.227762,-0.023796267, $148.31 ,150.70578,146.284581,-0.029809943, $5.96 ,6.148,6.532857143,0.064573346,,,
09/05/2016, $135.24 ,133.74198,131.5147571,-0.016468669, $1.03 ,0.92432,0.839295238,-0.082950987," $4,812.19 ",4936.8438,4793.066714,-0.029877664, $147.16 ,150.68664,146.1751905,-0.030655869, $5.73 ,6.12,6.466190476,0.060417186,,,
16/05/2016, $134.49 ,134.78598,131.0585667,-0.027715171, $1.11 ,0.92416,0.852685714,-0.064235001," $4,791.25 ",4917.741,4780.113238,-0.028724795, $144.20 ,149.67206,145.976919,-0.025625644, $5.29 ,6.098,6.373333333,0.052047889,,,
23/05/2016, $129.90 ,135.294,130.1964952,-0.039242818, $1.15 ,0.94596,0.867019048,-0.068674165," $4,933.51 ",4895.8776,4771.375857,-0.025235962, $145.11 ,148.75318,145.710281,-0.020970123, $5.63 ,6.036,6.297142857,0.046384166,,,
31/05/2016, $129.98 ,134.5033,129.6384,-0.037428066, $1.19 ,0.9812,0.883804762,-0.081948034," $4,971.36 ",4861.8682,4773.501095,-0.017775227, $145.20 ,147.82472,145.5963333,-0.015346794, $5.73 ,5.854,6.216190476,0.063209507,,,
06/06/2016, $133.82 ,132.9213,129.6831619,-0.024197714, $1.19 ,1.0252,0.903842857,-0.102298864," $4,980.14 ",4854.7052,4786.136286,-0.01376848, $145.97 ,146.83884,145.7285143,-0.007606648, $5.76 ,5.718,6.130952381,0.071693122,,,
13/06/2016, $131.77 ,132.6853,129.8995905,-0.021141498, $1.19 ,1.07624,0.926619048,-0.125279203," $4,894.85 ",4865.9774,4800.596762,-0.013357026, $147.93 ,145.99654,146.1660762,0.001146057, $5.76 ,5.668,6.057142857,0.067559524,,,
20/06/2016, $134.55 ,131.9903,130.2043524,-0.013273487, $1.21 ,1.1324,0.949471429,-0.150744599," $4,910.04 ",4897.6902,4814.69619,-0.016902916, $149.89 ,145.52752,146.6697286,0.0076202, $5.75 ,5.628,5.983333333,0.061797101,,,
27/06/2016, $130.34 ,132.0023,130.4629238,-0.011810466, $1.18 ,1.16626,0.970790476,-0.165092503," $4,880.17 ",4914.2216,4826.279238,-0.018020341, $151.38 ,145.68066,147.1642667,0.009800818, $5.70 ,5.634,5.95,0.055438596,,,
05/07/2016, $130.46 ,132.091,130.8976857,-0.009146974, $1.28 ,1.18642,1.000004762,-0.145944757," $4,959.00 ",4937.9792,4854.34481,-0.016865183, $154.44 ,146.8197,147.9778571,0.007499138, $5.50 ,5.726,5.925714286,0.036311688,,,
11/07/2016, $133.25 ,132.187,131.6129238,-0.004308264, $1.35 ,1.19332,1.02717619,-0.123526996," $5,045.18 ",4927.3126,4877.997333,-0.009774739, $157.69 ,148.07358,148.7390333,0.004219927, $5.99 ,5.74,5.916190476,0.029414103,,,
18/07/2016, $135.67 ,132.073,132.3853048,0.002301944, $1.37 ,1.21108,1.054028571,-0.114904469," $5,103.52 ",4924.8394,4901.076905,-0.0046561, $157.93 ,149.9209,149.523,-0.002519432, $5.90 ,5.694,5.900952381,0.035076675,,,
25/07/2016, $139.45 ,132.854,133.2053048,0.002519217, $1.43 ,1.24282,1.082828571,-0.111780499," $5,175.81 ",4937.847,4921.51319,-0.003155797, $153.53 ,152.26596,149.8625667,-0.015654287, $5.89 ,5.74,5.886666667,0.024900962,,,
01/08/2016, $134.23 ,133.834,133.621019,-0.001586687, $1.46 ,1.27732,1.113352381,-0.112630594," $5,227.23 ",4979.5808,4944.295762,-0.006750242, $150.51 ,154.26644,150.0608333,-0.027941575, $5.78 ,5.768,5.869047619,0.017482287,,,
08/08/2016, $133.78 ,134.612,133.5781619,-0.007727897, $1.58 ,1.32088,1.148028571,-0.109088942," $5,238.54 ",5032.7348,4964.960524,-0.012937632, $150.25 ,154.99388,150.1166667,-0.032460417, $5.78 ,5.796,5.850952381,0.009507332,,,
15/08/2016, $135.96 ,135.276,133.5391143,-0.012774976, $1.59 ,1.37524,1.182333333,-0.121523666," $5,271.36 ",5102.1456,4985.710905,-0.022088182, $150.42 ,154.82158,150.1599667,-0.030990937, $5.80 ,5.812,5.835714286,0.00408867,,,
22/08/2016, $136.37 ,135.818,133.7124476,-0.015439997, $1.58 ,1.43668,1.214557143,-0.140317661," $5,275.74 ",5158.0538,5002.789667,-0.029429825, $151.09 ,153.98406,150.0505762,-0.026034286, $5.79 ,5.868,5.822380952,-0.007878937,,,
29/08/2016, $133.58 ,135.958,133.8819714,-0.015541463, $1.58 ,1.48516,1.246390476,-0.150690769," $5,263.39 ",5203.2902,5019.069524,-0.035000405, $150.61 ,152.52916,149.995881,-0.016820114, $5.77 ,5.83,5.80952381,-0.003548733,,,
06/09/2016, $133.08 ,134.784,133.9357857,-0.006373717, $1.58 ,1.5284,1.277066667,-0.159001286," $5,287.61 ",5237.7346,5034.608095,-0.038415561, $149.99 ,151.1604,150.0505762,-0.007399422, $5.89 ,5.808,5.794761905,-0.002247554,,,
12/09/2016, $130.68 ,134.554,133.7848333,-0.005885879, $1.58 ,1.55904,1.308104762,-0.158689204," $5,254.78 ",5255.2498,5048.201238,-0.039401977, $146.30 ,150.57654,149.8728143,-0.004810063, $5.69 ,5.784,5.765238095,-0.003297347,,,
19/09/2016, $132.48 ,133.934,133.5272143,-0.003070544, $1.64 ,1.58402,1.341566667,-0.148198859," $5,342.88 ",5267.3266,5068.576143,-0.037199159, $144.10 ,150.47126,149.6198476,-0.00590843, $5.75 ,5.806,5.754285714,-0.008993789,,,
26/09/2016, $132.78 ,133.238,133.4215,0.001381985, $1.73 ,1.58338,1.380819048,-0.117100793," $5,325.88 ",5270.5742,5092.590762,-0.033418597, $144.05 ,149.6816,149.417019,-0.001836685, $5.83 ,5.788,5.748095238,-0.006844728,,,
03/10/2016, $135.00 ,132.52,133.4100714,0.006593122, $1.74 ,1.5931,1.414985714,-0.102217668," $5,330.81 ",5284.8778,5117.286619,-0.031438244, $142.38 ,148.41814,149.189119,0.005415, $5.83 ,5.778,5.752857143,-0.004312668,,,
10/10/2016, $136.87 ,132.804,133.5234048,0.005256117, $1.69 ,1.62246,1.442428571,-0.106590544," $5,340.52 ",5294.9056,5143.442286,-0.028361144, $140.27 ,147.01112,149.0022476,0.014194691, $5.56 ,5.786,5.765714286,-0.00364851,,,
17/10/2016, $136.95 ,133.562,133.8592857,0.002170761, $1.70 ,1.65406,1.468585714,-0.109179589," $5,264.27 ",5308.3894,5159.192952,-0.028341342, $139.84 ,145.36478,148.7515571,0.024218615, $5.04 ,5.798,5.737619048,-0.011980348,,,
24/10/2016, $146.23 ,134.816,134.6330952,-0.001250802, $1.82 ,1.67572,1.498838095,-0.096985363," $5,311.50 ",5318.9718,5175.39,-0.027032246, $141.61 ,143.42174,148.5806333,0.036429595, $5.20 ,5.732,5.712380952,-0.003772894,,,
31/10/2016, $143.90 ,137.566,135.1130952,-0.017045898, $1.80 ,1.69922,1.527838095,-0.09546143," $5,206.71 ",5320.8704,5186.178952,-0.025868846, $141.90 ,142.12956,148.386919,0.044097025, $4.53 ,5.602,5.653809524,0.011436981,,,
07/11/2016, $149.34 ,139.79,135.95,-0.025713138, $2.22 ,1.73678,1.576647619,-0.072154455," $5,302.68 ",5314.5956,5205.599619,-0.02055487, $147.60 ,141.63184,148.3709667,0.045659586, $4.53 ,5.492,5.595238095,0.022789866,,,
14/11/2016, $150.09 ,142.658,136.69,-0.039762809, $2.37 ,1.74988,1.631709524,-0.049865168," $5,346.80 ",5290.7606,5226.397762,-0.012037633, $147.88 ,141.2011,148.2752476,0.047836402, $4.33 ,5.232,5.527619048,0.068272297,,,
21/11/2016, $150.81 ,145.302,137.6647619,-0.050641457, $2.38 ,1.84524,1.688719048,-0.065731964," $5,398.92 ",5285.1362,5251.100048,-0.006304252, $150.71 ,142.24442,148.2433429,0.039805521, $4.36 ,4.972,5.463809524,0.112800349,,,
28/11/2016, $153.08 ,148.074,138.7419048,-0.060962211, $2.37 ,1.9814,1.740680952,-0.101633543," $5,403.86 ",5286.3922,5272.284048,-0.002610754, $150.71 ,143.7663,148.0655857,0.028527673, $4.33 ,4.726,5.408095238,0.157527769,,,
05/12/2016, $156.88 ,149.444,139.8669048,-0.061049213, $2.42 ,2.11788,1.791657143,-0.135053967," $5,450.16 ",5313.3224,5291.56919,-0.003991295, $152.76 ,145.93908,147.8308524,0.012383651, $4.73 ,4.59,5.348095238,0.160273835,,,
12/12/2016, $160.07 ,152.039,141.0288095,-0.068783598, $2.52 ,2.22682,1.846452381,-0.151089422," $5,486.75 ",5331.7944,5309.818238,-0.004005316, $153.15 ,147.7577,147.6029524,-0.001010455, $4.93 ,4.416,5.301904762,0.179696706,,,
19/12/2016, $158.99 ,154.185,141.9592857,-0.076896121, $2.75 ,2.35086,1.909052381,-0.160897199," $5,489.47 ",5380.486,5324.754238,-0.010152491, $154.97 ,149.93048,147.6713238,-0.014578474, $4.99 ,4.456,5.259047619,0.160931387,,,
27/12/2016, $158.48 ,155.965,143.1140476,-0.081088796, $3.00 ,2.4105,1.982504762,-0.142745969," $5,512.37 ",5417.299,5338.332429,-0.014325345, $153.36 ,151.04078,147.8069238,-0.021086438, $4.93 ,4.536,5.218571429,0.138452622,,,
03/01/2017, $159.70 ,157.499,144.3483333,-0.082346066, $2.66 ,2.48572,2.033685714,-0.169982434," $5,536.52 ",5445.832,5352.522095,-0.016853527, $152.36 ,152.4574,147.9072,-0.029865402, $4.99 ,4.668,5.180952381,0.102796068,,,
09/01/2017, $159.94 ,158.823,145.4902381,-0.083361022, $2.73 ,2.60914,2.088085714,-0.190876359," $5,584.26 ",5468.5216,5367.422333,-0.01810432, $151.52 ,152.98862,147.959619,-0.033190476, $4.88 ,4.782,5.137142857,0.072775176,,,
17/01/2017, $160.30 ,159.436,146.6297619,-0.079889196, $2.67 ,2.6673,2.139847619,-0.197547708," $5,574.35 ",5495.0536,5381.641952,-0.020345258, $150.51 ,153.31884,147.9322714,-0.035787753, $4.77 ,4.914,5.088571429,0.036597784,,,
23/01/2017, $170.00 ,159.482,148.3640476,-0.06539972, $2.80 ,2.73016,2.1976,-0.190383584," $5,669.61 ",5521.8734,5400.985952,-0.021322, $146.02 ,153.06998,147.7134905,-0.03668434, $4.77 ,4.944,5.040952381,0.020325447,,,
30/01/2017, $165.99 ,161.684,149.9311905,-0.070804323, $2.90 ,2.76066,2.260304762,-0.172685156," $5,666.84 ",5539.3942,5419.044619,-0.021237504, $144.05 ,152.54354,147.4309,-0.035491258, $4.89 ,4.912,4.993333333,0.016632584,,,
06/02/2017, $167.42 ,163.186,151.6807095,-0.068721164, $3.02 ,2.77094,2.328957143,-0.146206701," $5,743.43 ",5575.423,5442.313857,-0.023175897, $142.67 ,150.75364,147.2577,-0.024504436, $4.94 ,4.868,4.957619048,0.018141508,,,
13/02/2017, $173.25 ,164.72998,153.6221381,-0.064114528, $2.85 ,2.75078,2.386742857,-0.127754744," $5,838.58 ",5606.3178,5465.918762,-0.024046786, $145.82 ,148.89196,147.3397429,-0.010644441, $5.09 ,4.86,4.926190476,0.013004023,,,
21/02/2017, $178.80 ,167.39198,155.8135667,-0.064756227, $2.80 ,2.82352,2.437466667,-0.138122838," $5,867.89 ",5647.6996,5491.728571,-0.026580446, $146.40 ,146.9537,147.4514095,0.00339969, $5.21 ,4.85,4.896666667,0.008957134,,,
27/02/2017, $185.71 ,171.09198,158.2283286,-0.069267414, $2.63 ,2.84746,2.479728571,-0.139821836," $5,911.79 ",5698.5628,5519.394667,-0.030306897, $145.25 ,145.81466,147.5881476,0.012209906, $5.29 ,4.892,4.870952381,-0.003978756,,,
06/03/2017, $182.84 ,174.23398,160.4173762,-0.075566636, $2.53 ,2.87246,2.519895238,-0.139216096," $5,872.60 ",5757.2694,5544.731905,-0.036191355, $145.63 ,144.9915,147.8433905,0.019582748, $5.38 ,4.98,4.862380952,-0.021862277,,,
13/03/2017, $180.38 ,177.60398,162.4856381,-0.083812222, $2.65 ,2.839,2.565333333,-0.103153663," $5,912.61 ",5805.706,5575.605238,-0.038916959, $144.82 ,144.83834,148.0804048,0.022386982, $5.50 ,5.084,4.884285714,-0.036311688,,,
20/03/2017, $180.25 ,180.1967,164.1056381,-0.089270801, $2.75 ,2.766,2.609390476,-0.056969634," $5,928.06 ",5846.8584,5604.965238,-0.040804769, $143.19 ,145.1542,148.1556095,0.020960735, $5.57 ,5.182,4.901904762,-0.050286398,,,
27/03/2017, $178.49 ,181.5967,165.752781,-0.088766424, $2.75 ,2.692,2.654852381,-0.013508225," $5,927.81 ",5880.6942,5639.303524,-0.040721737, $143.77 ,145.58492,148.2444905,0.018499262, $5.50 ,5.294,4.948095238,-0.062891775,,,
03/04/2017, $180.18 ,181.5347,167.2213524,-0.079439159, $2.74 ,2.6719,2.679709524,0.00284884," $5,936.39 ",5898.5908,5669.480048,-0.038594283, $145.58 ,145.05848,148.1487714,0.02122673, $5.38 ,5.39,4.988571429,-0.074614976,,,
10/04/2017, $179.97 ,180.4287,168.6442095,-0.065480305, $2.52 ,2.6629,2.686661905,0.009445069," $5,907.85 ",5910.5754,5696.196619,-0.036287106, $144.68 ,144.53204,147.996081,0.023943505, $5.35 ,5.448,5.037142857,-0.076795728,,,
17/04/2017, $180.93 ,179.8547,170.0784952,-0.054033078, $2.54 ,2.68516,2.694452381,0.003651517," $5,926.23 ",5915.4948,5721.306619,-0.032767574, $146.16 ,144.59904,147.7795762,0.021760766, $5.33 ,5.466,5.083333333,-0.071794872,,,
24/04/2017, $184.93 ,179.964,171.5951619,-0.045254086, $2.65 ,2.68182,2.707833333,0.009818205," $6,074.04 ",5922.544,5753.219905,-0.027876684, $143.24 ,144.4076,147.4240571,0.021058777, $5.78 ,5.46,5.152380952,-0.053221289,,,
01/05/2017, $185.07 ,180.9,172.937781,-0.043022743, $2.67 ,2.66018,2.720014286,0.022398939," $6,102.72 ",5925.2682,5784.294048,-0.023100216, $140.27 ,144.6756,146.8292476,0.015353291, $6.19 ,5.426,5.221904762,-0.032971767,,,
08/05/2017, $187.21 ,182.216,174.2299238,-0.042659524, $3.26 ,2.64028,2.755409524,0.035307141," $6,133.00 ",5954.464,5815.06781,-0.022728882, $139.96 ,144.68518,146.2013952,0.01083308, $6.19 ,5.468,5.281904762,-0.030063851,,,
15/05/2017, $184.11 ,183.621,175.4261143,-0.044510813, $3.46 ,2.62454,2.7892,0.04765157," $6,170.16 ",5989.4462,5847.481667,-0.023008249, $135.34 ,143.98646,145.267019,0.009461562, $6.31 ,5.606,5.344761905,-0.041400649,,,
22/05/2017, $187.61 ,184.449,176.813019,-0.040702438, $3.63 ,2.72844,2.81937619,0.025037497," $6,217.34 ",6028.7676,5881.051857,-0.023758665, $136.40 ,142.8618,144.4591238,0.01171092, $6.65 ,5.768,5.426666667,-0.051328321,,,
30/05/2017, $191.70 ,185.784,178.3368286,-0.038848051, $3.68 ,2.91638,2.867742857,-0.013234597," $6,308.76 ",6081.2292,5917.825238,-0.025901114, $133.72 ,140.99534,143.5714667,0.019265643, $6.60 ,5.96,5.503095238,-0.069280479,,,
05/06/2017, $191.07 ,187.138,179.8192095,-0.038304237, $4.21 ,3.13382,2.938347619,-0.046402939," $6,341.70 ",6139.4516,5953.893524,-0.029260008, $134.34 ,139.04272,142.7533143,0.027621289, $6.59 ,6.224,5.58452381,-0.097037358,,,
12/06/2017, $197.95 ,188.338,181.6120667,-0.033977941, $3.87 ,3.33892,2.995457143,-0.088766148," $6,237.53 ",6186.396,5985.473476,-0.032211863, $141.04 ,137.13796,142.302081,0.036615, $6.48 ,6.387,5.665952381,-0.111272781,,,
19/06/2017, $202.35 ,190.487,183.1525429,-0.036246391, $4.04 ,3.64716,3.0548,-0.146496847," $6,269.37 ",6234.1912,6014.033476,-0.035116397, $138.79 ,135.95106,141.9579571,0.043280756, $6.47 ,6.467,5.746904762,-0.111297564,,,
26/06/2017, $204.39 ,194.135,184.9811143,-0.044786368, $3.92 ,3.76886,3.103252381,-0.170014718," $6,303.45 ",6255.098,6044.347905,-0.033434113, $132.47 ,136.16642,141.4064476,0.039555797, $6.46 ,6.525,5.821666667,-0.108875129,,,
03/07/2017, $203.28 ,197.492,186.6887381,-0.053144736, $3.69 ,3.88646,3.134895238,-0.203814173," $6,177.36 ",6274.9406,6065.01119,-0.033983683, $132.04 ,136.85558,140.9005143,0.030633926, $6.26 ,6.557,5.88452381,-0.107424312,,,
10/07/2017, $208.73 ,199.808,188.3782619,-0.054758483, $4.16 ,3.94306,3.197180952,-0.179405664," $6,321.76 ",6292.1612,6088.02,-0.032291815, $128.74 ,136.07072,140.0869238,0.03119653, $6.38 ,6.519,5.945952381,-0.089819376,,,
17/07/2017, $212.20 ,203.34,189.9688048,-0.063011814, $4.23 ,3.94556,3.265633333,-0.160644221," $6,398.26 ",6265.8806,6113.275952,-0.023850957, $129.46 ,135.7357,139.2801714,0.02737959, $6.34 ,6.452,5.999528571,-0.071422934,,,
24/07/2017, $242.68 ,206.19028,192.6816619,-0.055664324, $4.25 ,3.93456,3.342690476,-0.139322425," $6,460.84 ",6261.894,6139.421048,-0.018956194, $123.86 ,134.61582,138.2614762,0.029434326, $6.48 ,6.41,6.056195238,-0.0545995,,,
31/07/2017, $246.49 ,214.25628,195.7126143,-0.075230905, $4.25 ,4.0072,3.424561905,-0.137033279," $6,396.59 ",6294.0398,6164.372952,-0.020271233, $123.71 ,132.29948,137.2177095,0.03975493, $6.59 ,6.38102,6.113814286,-0.040547149,,,
07/08/2017, $241.43 ,222.67628,198.6195905,-0.099642503, $4.36 ,4.04814,3.506038095,-0.124221335," $6,423.35 ",6332.3338,6188.693714,-0.022362194, $123.91 ,129.31312,136.2218,0.055757834, $6.53 ,6.38302,6.162861905,-0.033714869,,,
14/08/2017, $240.26 ,230.30628,201.4772095,-0.119991137, $4.24 ,4.1155,3.57712381,-0.126921635," $6,374.56 ",6350.9636,6209.955762,-0.022120389, $122.28 ,127.5615,135.2258905,0.062680096, $6.38 ,6.40902,6.201195238,-0.032599963,,,
21/08/2017, $239.89 ,236.61228,204.401019,-0.13427513, $4.18 ,4.2508,3.645314286,-0.144783767," $6,308.72 ",6400.1608,6228.094476,-0.027274355, $118.40 ,125.93432,134.0180381,0.068273839, $6.25 ,6.46302,6.236909524,-0.036177676,,,
28/08/2017, $242.53 ,242.15,207.3700667,-0.143404665, $4.30 ,4.26766,3.719419048,-0.127572066," $6,449.65 ",6410.721,6252.535333,-0.024526244, $121.08 ,124.64214,132.8512095,0.067797884, $6.29 ,6.46202,6.280004762,-0.028960261,,,
05/09/2017, $240.36 ,242.12,210.245781,-0.132610331, $4.21 ,4.25756,3.800314286,-0.108490892," $6,426.51 ",6392.8132,6277.233619,-0.017984802, $119.93 ,122.43108,131.6729857,0.07705897, $6.26 ,6.445,6.323338095,-0.019434809,,,
11/09/2017, $249.95 ,240.894,213.5324476,-0.109468103, $4.50 ,4.26742,3.893552381,-0.08303003," $6,464.27 ",6390.5748,6302.854333,-0.01357006, $116.15 ,121.87592,130.2440762,0.072044812, $6.22 ,6.406,6.365719048,-0.006476037,,,
18/09/2017, $259.30 ,242.598,217.0738762,-0.098434724, $4.78 ,4.25998,3.995004762,-0.05543415," $6,477.77 ",6396.5588,6322.079429,-0.011497692, $119.84 ,121.11976,129.1296381,0.066839942, $6.26 ,6.34,6.38857619,0.007759775,,,
25/09/2017, $258.77 ,246.406,220.5834,-0.099789775, $4.49 ,4.28774,4.081766667,-0.045840103," $6,497.98 ",6404.7428,6340.90119,-0.009824844, $120.65 ,119.56916,128.1952619,0.071496434, $6.01 ,6.278,6.380004762,0.016972506,,,
02/10/2017, $258.99 ,250.182,224.0017333,-0.101086014, $4.55 ,4.39538,4.143157143,-0.055433595," $6,590.18 ",6425.3834,6362.671762,-0.009515922, $119.12 ,119.08092,127.2027714,0.068182498, $6.01 ,6.255,6.371433333,0.019373267,,,
09/10/2017, $263.79 ,253.474,227.796019,-0.097342511, $4.88 ,4.45764,4.210752381,-0.050643614," $6,616.58 ",6463.2344,6383.929905,-0.011985725, $115.58 ,119.5308,126.2615571,0.058235726, $5.97 ,6.207,6.355242857,0.024831299,,,
16/10/2017, $264.83 ,258.16,231.4732667,-0.100770364, $4.99 ,4.50814,4.275409524,-0.046641243," $6,640.03 ",6491.3406,6404.057667,-0.013144971, $114.09 ,119.13836,125.1995619,0.05312454, $6.11 ,6.152,6.329528571,0.029055413,,,
23/10/2017, $267.21 ,261.13544,235.068981,-0.097550462, $5.05 ,4.64022,4.340733333,-0.059341893," $6,708.13 ",6529.3536,6423.075381,-0.015843187, $112.18 ,118.26734,124.1740238,0.05265372, $6.08 ,6.094,6.304766667,0.034694102,,,
30/10/2017, $263.79 ,262.71744,238.5318381,-0.09168506, $5.25 ,4.73762,4.390104762,-0.066202206," $6,765.14 ",6564.5056,6443.239286,-0.01792518, $99.16 ,117.85576,122.4989857,0.046824459, $5.03 ,6.072,6.230480952,0.031507148,,,
06/11/2017, $267.62 ,263.72144,241.8494571,-0.081727759, $5.47 ,4.79098,4.46617619,-0.059413882," $6,795.52 ",6610.579,6469.810095,-0.02071496, $98.97 ,116.32438,120.4957762,0.042147661, $5.14 ,6.035,6.166671429,0.025617009,,,
13/11/2017, $265.04 ,265.44744,244.8346952,-0.077772203, $5.43 ,4.94218,4.532166667,-0.075518637," $6,806.67 ",6664.0112,6495.395952,-0.024772047, $99.31 ,112.0267,118.6156286,0.066349753, $4.97 ,5.839,6.095242857,0.051557919,,,
20/11/2017, $267.48 ,265.69744,247.838981,-0.066765586, $5.43 ,5.12554,4.604071429,-0.096123239," $6,890.02 ",6705.079,6523.32819,-0.026378843, $87.96 ,107.99704,116.4961857,0.096621277, $5.11 ,5.665,6.030838095,0.071627625,,,
27/11/2017, $278.73 ,266.228,251.4318381,-0.05308421, $5.43 ,5.2364,4.687238095,-0.101060343," $6,914.19 ",6743.098,6558.415333,-0.026710677, $88.97 ,104.74268,114.445119,0.109054645, $5.07 ,5.465,5.974171429,0.10042829,,,
04/12/2017, $287.32 ,268.532,255.174219,-0.046490954, $5.01 ,5.32344,4.727714286,-0.118966693," $6,899.23 ",6793.0974,6585.913571,-0.03003001, $86.43 ,99.51654,112.4305143,0.149411784, $4.80 ,5.2645,5.898933333,0.132173611,,,
11/12/2017, $297.37 ,273.238,259.2298667,-0.047106747, $4.87 ,5.40088,4.758047619,-0.132011989," $6,945.82 ",6834.3084,6611.988,-0.032007779, $86.34 ,94.8743,110.3771667,0.179563506, $4.72 ,5.0635,5.82202381,0.160704197,,,
18/12/2017, $299.33 ,279.188,261.9274857,-0.05766383, $4.95 ,5.35252,4.791552381,-0.113285597," $7,003.89 ",6861.126,6637.847524,-0.031879205, $86.38 ,92.32824,108.5927333,0.188280882, $4.83 ,5.0175,5.743452381,0.1503007,,,
26/12/2017, $297.44 ,286.046,264.3536762,-0.072930083, $5.00 ,5.23306,4.827147619,-0.081193843," $6,955.38 ",6891.187,6664.456238,-0.032597911, $84.52 ,89.80132,106.7262619,0.200252987, $4.80 ,4.9335,5.658214286,0.150982143,,,
02/01/2018, $308.89 ,292.038,267.5660571,-0.079225429, $5.45 ,5.13756,4.87892381,-0.047444865," $7,137.04 ",6930.6304,6698.44181,-0.032532888, $90.31 ,87.21696,105.1264286,0.198314098, $4.92 ,4.9055,5.581547619,0.137408053,,,
08/01/2018, $336.88 ,298.07,272.1670095,-0.076890853, $5.66 ,5.05242,4.946304762,-0.018758881," $7,265.26 ",6943.7014,6740.856,-0.027919902, $92.77 ,86.52782,103.7214476,0.185329482, $4.91 ,4.844,5.511785714,0.136005237,,,
16/01/2018, $352.23 ,307.982,277.5165333,-0.086493106, $5.78 ,5.05588,5.022271429,-0.005817349," $7,336.38 ",6988.272,6789.792095,-0.027054202, $88.59 ,86.79582,102.3016524,0.175037646, $5.00 ,4.814,5.452261905,0.127652381,,,
